Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil,Crop,Fertilizer,Remark
19.99494509,0.972361206,102.7198197,6.006975897,52.71131211,24.53360499,60.05296306,1.97695037,Peaty Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
42.60605653,0.674458902,127.9085064,6.789680973,73.2300154,96.49270992,72.95011743,1.728122959,Loamy Soil,papaya,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
53.97202792,0.788055916,64.73575074,5.337956069,56.62592678,45.52492993,45.60466609,1.259659976,Peaty Soil,Adzuki Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
22.37761366,0.58501842,81.01036092,5.915287732,52.97414485,177.3144812,56.51481942,1.3073576,Acidic Soil,Kidney Beans,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
25.84865779,0.422904077,107.6502774,6.526244249,68.66560366,92.84060459,71.05414342,0.613665961,Neutral Soil,orange,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
27.52626911,0.679349791,225.7139595,4.529985408,72.41971249,51.92223192,52.0632565,1.131986885,Acidic Soil,Tea,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
23.74607229,0.670330157,130.7124416,6.401628987,59.66459215,69.82728059,71.95776421,2.235439109,Loamy Soil,Cotton,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
33.77110968,0.592666641,124.6687212,6.509599428,62.18868492,-37.64973873,94.62971483,1.889990677,Neutral Soil,wheat,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
25.24534943,0.422999901,62.66498075,6.680896576,58.42772614,121.762944,85.87865406,1.031194699,Neutral Soil,Cotton,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
23.7476376,0.442737304,61.25500459,6.619626195,57.64255029,133.1773579,83.02896326,0.581074952,Neutral Soil,watermelon,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
16.50502909,0.560880113,-85.70959335,5.879316011,86.96971052,34.97887141,41.17733659,2.432263122,Acidic Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.60943567,0.486490944,56.02144621,6.324290948,56.85822957,59.1976461,54.41209408,1.445725804,Acidic Soil,watermelon,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.5656789,0.79456789,114.33345678,7.20456789,72.78901234,67.78901234,53.78901234,1.88456789,Neutral Soil,tomatoes,Balanced NPK Fertilizer,"""Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."""
20.89964692,0.704207958,67.24378164,7.194753608,51.3763159,131.9593396,126.308197,2.058939147,Loamy Soil,Peas,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
28.33004667,0.595494142,108.3629645,7.066179926,65.40294278,139.0387772,113.6571823,1.115339242,Neutral Soil,orange,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
21.58359508,0.474960978,108.3541016,6.409683612,57.24146845,72.08928449,58.90501924,1.850806376,Neutral Soil,wheat,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
20.61230044,0.647939305,43.05972815,6.726281294,53.73458982,146.992157,104.625256,1.644310176,Loamy Soil,Lentil,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
24.551914,0.592573045,105.0718061,6.11702466,60.39307584,68.2985186,57.79919015,2.550686264,Acidic Soil,Cotton,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
50.17984508,0.744167969,53.18461807,6.336742019,49.62348182,36.2072145,51.35088164,1.138046959,Peaty Soil,Peas,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
16.786427,0.432095037,52.97352081,6.086980418,51.77652216,41.36251243,46.57549996,1.158571344,Acidic Soil,Peas,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
18.01890123,0.75456789,129.78588405,5.80789012,58.78901234,49.45678901,40.12345678,1.30456789,Acidic Soil,potatoes,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
19.80192407,0.598326621,127.462831,6.054203689,64.28456305,54.67990282,53.36595717,0.857254563,Acidic Soil,apple,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
22.74662532,0.487622333,45.01315676,6.050827799,50.58983032,40.87613905,39.39363211,1.807784132,Acidic Soil,Lentil,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
20.40263204,0.673809033,157.586375,6.016482121,52.55409142,21.22514329,54.12065533,0.632945223,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
21.85563735,0.693922653,92.4983557,6.298100978,61.03368358,51.31787455,59.38205673,0.374396701,Acidic Soil,Tobacco,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
47.26669131,0.432358426,47.4644037,6.041729879,52.21550273,26.25281825,45.78948871,2.454345976,Acidic Soil,millet,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.02411963,0.67694261,65.81314195,6.444482615,58.33679459,81.98961407,64.06671664,2.096564492,Acidic Soil,Cotton,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
25.417905,0.682452244,117.3099222,6.086308894,62.39836041,72.45629337,58.58774313,0.828666836,Acidic Soil,banana,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
27.43318638,0.671903548,114.0922779,6.03896951,63.94267836,57.95482315,58.48065528,0.966978481,Acidic Soil,banana,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
25.84329577,0.475212296,179.2076422,6.46536348,69.78041324,64.77077547,79.38200666,1.950556734,Acidic Soil,Jute,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
26.54117895,0.972361206,197.4635788,6.057514861,66.51331714,177.3144812,64.93671072,0.618060337,Acidic Soil,Coffee,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
17.90260516,0.811553447,159.3224847,5.568651962,51.80129227,39.67571366,45.83887257,0.57606793,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
28.5219174,0.584369245,113.9780577,6.536152693,58.49842804,120.9333983,134.1886764,2.503149936,Neutral Soil,wheat,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.43648598,0.4976338,47.13604158,7.381117239,53.3550945,80.54157037,60.18199504,0.974178577,Neutral Soil,Lentil,Compost,Enhances organic matter and improves soil structure. Prefer this for low-carbon soils to boost soil health naturally.
22.89108522,0.557996656,147.5637827,4.898496124,62.27074517,45.78265968,46.8993577,2.411798315,Acidic Soil,Tea,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
24.01860649,0.472071725,197.1101869,4.781212242,64.33021854,38.87610367,52.08097268,-0.280559958,Acidic Soil,Tea,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
27.69627231,0.790507359,-85.70959335,5.63838414,59.53639319,40.09345945,53.28437917,0.776865479,Peaty Soil,mango,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.84675731,0.464774467,53.82807328,7.757510706,56.03829937,54.97058982,55.12333981,2.289434821,Peaty Soil,Black gram,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
50.17984508,0.691912299,49.43923298,6.26749933,56.61544338,75.11266847,50.23960598,1.792736667,Peaty Soil,watermelon,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
27.59727855,0.752150802,173.956773,7.238142054,67.53429141,101.1002687,114.6469557,1.796036259,Loamy Soil,Jute,Balanced NPK Fertilizer,"Provides a balanced mix of nitrogen, phosphorus, and potassium for loamy soils. Prefer this for general-purpose fertilization in well-structured soils."
32.71056706,0.603841029,-85.70959335,6.16260321,66.82058216,63.1356329,67.78469998,3.241983684,Acidic Soil,Ground Nut,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
29.16210546,0.394997231,104.5586801,8.82843282,63.72027869,51.50961118,58.74067427,1.483736549,Acidic Soil,banana,Gypsum,"Corrects alkaline soil, adds calcium and sulfur. Prefer this to lower soil pH and enhance soil structure."
22.40050464,0.461598364,101.4133996,7.12973645,62.51650929,141.4235591,117.0279742,1.550887276,Neutral Soil,pomegranate,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
20.38451314,0.486357379,96.49657684,5.83801647,54.74607458,31.23259985,47.80183011,1.279276641,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
23.86234567,0.76434567,89.22234567,6.20123456,67.12345678,29.12345678,47.12345678,1.61123456,Loamy Soil,tomatoes,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
32.80768589,0.436525168,105.1364389,6.701563551,74.25238604,128.1456066,95.27700713,1.593332816,Neutral Soil,papaya,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
14.42943993,0.772049901,41.15454971,6.843910315,35.52771842,148.6346184,-20.50910839,1.826520158,Loamy Soil,Peas,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
28.7485458,0.730566179,381.8438047,5.661020357,96.40237742,54.37149495,76.76044654,2.052077403,Peaty Soil,Rubber,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
26.37741779,0.761650926,116.4036076,5.670999394,66.44362885,59.97007338,159.5640307,1.770823592,Peaty Soil,banana,Lime,"Neutralizes acidic soil and improves pH balance. Prefer this to correct low soil pH, improving nutrient availability."
50.17984508,0.640722572,124.0766197,5.912878439,54.67472517,36.48187903,58.20948493,1.839729244,Acidic Soil,Kidney Beans,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
26.73515795,0.522841733,121.0960735,5.389205985,35.52771842,44.16704014,54.20862935,2.213289318,Acidic Soil,Coconut,Urea,"Provides high nitrogen, ideal for rapid leafy growth. Prefer this for nitrogen-deficient soils as it supports vegetative growth."
27.73252537,0.674180419,44.84560389,6.212972198,53.34954002,50.34298299,39.93020794,0.605547619,Acidic Soil,watermelon,Muriate of Potash,"High potassium content, improves fruit and flower quality. Prefer this for potassium-deficient soils to enhance crop productivity."
20.44136803,0.776726282,196.3197426,4.409465666,65.31454884,35.29875,56.42855272,0.922759922,Acidic Soil,Tea,DAP,"Rich in phosphorus, essential for root development. Prefer this for phosphorus-deficient soils to improve plant establishment."
27.96063436,0.227436131,47.7860095,6.893339828,52.71458363,151.9428728,78.62658843,1.547305508,Loamy Soil,Mung Bean,Water Retaining Fertilizer,Improves water retention in dry soils. Prefer this for soils with low moisture to prevent water stress in plants.
